Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Distribucio_P80_20
2021,9,Sant Andreu,63,Navas,88,2.8
2021,9,Sant Andreu,63,Navas,89,2.5
2021,9,Sant Andreu,63,Navas,90,2.7
2021,9,Sant Andreu,63,Navas,91,2.5
2021,9,Sant Andreu,63,Navas,92,2.5
2021,9,Sant Andreu,63,Navas,93,2.7
2021,9,Sant Andreu,63,Navas,94,2.5
2021,9,Sant Andreu,63,Navas,95,2.6
2021,9,Sant Andreu,61,la Sagrera,156,2.4
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,3.1
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,2.7
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,2.9
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,2.6
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,2.8
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,2.5
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,2.5
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,2.9
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,3.3
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,3.2
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,2.8
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,2.9
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,2.9
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,2.9
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,3.1
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,2.6
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,2.9
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,2.8
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,2.6
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,2.5
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,2.8
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,2.6
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,2.8
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,2.6
2021,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,2.9
2021,10,Sant Martí,65,el Clot,26,3.1
2021,10,Sant Martí,65,el Clot,27,2.6
2021,10,Sant Martí,65,el Clot,28,2.9
2021,10,Sant Martí,65,el Clot,29,2.5
2021,10,Sant Martí,65,el Clot,30,2.4
2021,10,Sant Martí,65,el Clot,31,2.8
2021,10,Sant Martí,65,el Clot,32,2.4
2021,10,Sant Martí,65,el Clot,33,2.4
2021,10,Sant Martí,65,el Clot,34,2.6
2021,10,Sant Martí,65,el Clot,35,2.3
2021,10,Sant Martí,65,el Clot,36,2.4
2021,10,Sant Martí,65,el Clot,37,2.6
2021,10,Sant Martí,65,el Clot,38,2.4
2021,10,Sant Martí,65,el Clot,39,2.8
2021,10,Sant Martí,65,el Clot,40,3
2021,10,Sant Martí,65,el Clot,41,2.9
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,2.9
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,3.3
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,2.3
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,2.7
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,2.8
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,2.8
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,2.9
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,2.7
2021,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,2.5
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,2.8
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,2.9
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,2.6
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,2.6
2021,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,2.7
2021,10,Sant Martí,68,el Poblenou,56,2.9
2021,10,Sant Martí,68,el Poblenou,57,2.8
2021,10,Sant Martí,68,el Poblenou,58,2.5
2021,10,Sant Martí,68,el Poblenou,59,3
2021,10,Sant Martí,68,el Poblenou,60,3.1
2021,10,Sant Martí,68,el Poblenou,61,2.7
2021,10,Sant Martí,68,el Poblenou,62,2.7
2021,10,Sant Martí,68,el Poblenou,63,2.6
2021,10,Sant Martí,68,el Poblenou,64,2.9
2021,10,Sant Martí,68,el Poblenou,65,2.7
2021,10,Sant Martí,68,el Poblenou,66,2.8
2021,10,Sant Martí,68,el Poblenou,67,2.8
2021,10,Sant Martí,68,el Poblenou,68,2.8
2021,10,Sant Martí,68,el Poblenou,69,3.3
2021,10,Sant Martí,68,el Poblenou,70,3
2021,10,Sant Martí,68,el Poblenou,71,2.4
2021,10,Sant Martí,68,el Poblenou,72,2.5
2021,10,Sant Martí,68,el Poblenou,73,2.5
2021,10,Sant Martí,68,el Poblenou,74,2.9
2021,10,Sant Martí,68,el Poblenou,75,2.5
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,2.6
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,2.4
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,2.7
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,2.4
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,4.2
2021,10,Sant Martí,70,el Besòs i el Maresme,81,3
2021,10,Sant Martí,70,el Besòs i el Maresme,82,2.9
2021,10,Sant Martí,70,el Besòs i el Maresme,83,2.8
2021,10,Sant Martí,70,el Besòs i el Maresme,84,2.8
2021,10,Sant Martí,70,el Besòs i el Maresme,85,2.8
2021,10,Sant Martí,70,el Besòs i el Maresme,86,2.9
2021,10,Sant Martí,70,el Besòs i el Maresme,87,2.6
2021,10,Sant Martí,70,el Besòs i el Maresme,88,2.5
2021,10,Sant Martí,70,el Besòs i el Maresme,89,2.9
2021,10,Sant Martí,70,el Besòs i el Maresme,90,2.6
2021,10,Sant Martí,70,el Besòs i el Maresme,91,2.6
2021,10,Sant Martí,70,el Besòs i el Maresme,92,2.2
2021,10,Sant Martí,70,el Besòs i el Maresme,93,2.1
2021,10,Sant Martí,71,Provençals del Poblenou,94,3.1
2021,10,Sant Martí,71,Provençals del Poblenou,95,2.7
2021,10,Sant Martí,71,Provençals del Poblenou,96,2.7
2021,10,Sant Martí,71,Provençals del Poblenou,97,2.4
2021,10,Sant Martí,71,Provençals del Poblenou,98,2.5
2021,10,Sant Martí,71,Provençals del Poblenou,99,2.8
2021,10,Sant Martí,71,Provençals del Poblenou,100,2.5
2021,10,Sant Martí,71,Provençals del Poblenou,101,2.9
2021,10,Sant Martí,71,Provençals del Poblenou,102,2.6
2021,10,Sant Martí,71,Provençals del Poblenou,103,2.2
2021,10,Sant Martí,71,Provençals del Poblenou,104,2.1
2021,10,Sant Martí,72,Sant Martí de Provençals,105,2.3
2021,10,Sant Martí,72,Sant Martí de Provençals,106,2.2
2021,10,Sant Martí,72,Sant Martí de Provençals,107,2.2
2021,10,Sant Martí,72,Sant Martí de Provençals,108,2.2
2021,10,Sant Martí,72,Sant Martí de Provençals,109,2.3
2021,10,Sant Martí,72,Sant Martí de Provençals,110,2.3
2021,10,Sant Martí,72,Sant Martí de Provençals,111,2.5
2021,10,Sant Martí,72,Sant Martí de Provençals,112,2.3
2021,10,Sant Martí,72,Sant Martí de Provençals,113,2.6
2021,10,Sant Martí,72,Sant Martí de Provençals,114,2.7
2021,10,Sant Martí,72,Sant Martí de Provençals,115,2.5
2021,10,Sant Martí,72,Sant Martí de Provençals,116,2.6
2021,10,Sant Martí,72,Sant Martí de Provençals,117,2
2021,10,Sant Martí,72,Sant Martí de Provençals,118,2.2
2021,10,Sant Martí,72,Sant Martí de Provençals,119,2.5
2021,10,Sant Martí,72,Sant Martí de Provençals,120,2.8
2021,10,Sant Martí,72,Sant Martí de Provençals,121,2.5
2021,10,Sant Martí,72,Sant Martí de Provençals,122,2.3
2021,10,Sant Martí,73,la Verneda i la Pau,123,2.4
2021,10,Sant Martí,73,la Verneda i la Pau,124,2.2
2021,10,Sant Martí,73,la Verneda i la Pau,125,2.1
2021,10,Sant Martí,73,la Verneda i la Pau,126,2.1
2021,10,Sant Martí,73,la Verneda i la Pau,127,2.4
2021,10,Sant Martí,73,la Verneda i la Pau,128,2.3
2021,10,Sant Martí,73,la Verneda i la Pau,129,2.1
2021,10,Sant Martí,73,la Verneda i la Pau,130,2.4
2021,10,Sant Martí,73,la Verneda i la Pau,131,2.2
2021,10,Sant Martí,73,la Verneda i la Pau,132,2.2
2021,10,Sant Martí,73,la Verneda i la Pau,133,2.4
2021,10,Sant Martí,73,la Verneda i la Pau,134,2.5
2021,10,Sant Martí,73,la Verneda i la Pau,135,2.6
2021,10,Sant Martí,73,la Verneda i la Pau,136,2.3
2021,10,Sant Martí,73,la Verneda i la Pau,137,2.6
2021,10,Sant Martí,73,la Verneda i la Pau,138,2.5
2021,10,Sant Martí,73,la Verneda i la Pau,139,2.4
2021,10,Sant Martí,73,la Verneda i la Pau,140,2.6
2021,10,Sant Martí,73,la Verneda i la Pau,141,2.2
2021,10,Sant Martí,73,la Verneda i la Pau,142,2.6
2021,10,Sant Martí,73,la Verneda i la Pau,143,2.4
2021,10,Sant Martí,65,el Clot,234,2.3
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,2.9
2021,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,2.3
2021,10,Sant Martí,71,Provençals del Poblenou,237,2.4
