Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Valor,SEXE,EDAT_1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,57,1,36
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,60,1,37
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,69,1,38
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,44,1,39
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,68,1,40
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,58,1,41
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,52,1,42
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,32,1,43
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,58,1,44
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,43,1,45
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,45,1,46
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,51,1,47
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,40,1,48
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,49,1,49
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,46,1,50
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,47,1,51
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,37,1,52
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,51,1,53
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,46,1,54
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,37,1,55
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,39,1,56
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,42,1,57
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,37,1,58
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,39,1,59
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,49,1,60
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,37,1,61
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,42,1,62
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,46,1,63
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,37,1,64
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,28,1,65
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,47,1,66
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,40,1,67
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,46,1,68
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,38,1,69
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,25,1,70
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,35,1,71
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,39,1,72
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,27,1,73
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,30,1,74
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,40,1,75
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,40,1,76
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,34,1,77
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,33,1,78
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,26,1,79
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,21,1,80
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,17,1,81
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,27,1,82
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,26,1,83
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,22,1,84
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,28,1,85
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,14,1,86
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,13,1,87
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,21,1,88
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,12,1,89
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,16,1,90
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,12,1,91
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,10,1,92
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,11,1,93
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,9,1,94
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,5,1,95
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,5,1,96
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,..,1,97
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,..,1,99
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,..,1,100
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,38,2,0
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,19,2,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,17,2,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,22,2,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,31,2,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,17,2,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,22,2,6
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,27,2,7
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,28,2,8
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,30,2,9
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,21,2,10
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,31,2,11
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,30,2,12
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,13,2,13
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,19,2,14
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,27,2,15
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,27,2,16
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,26,2,17
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,23,2,18
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,16,2,19
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,13,2,20
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,34,2,21
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,22,2,22
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,26,2,23
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,38,2,24
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,34,2,25
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,33,2,26
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,37,2,27
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,49,2,28
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,47,2,29
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,54,2,30
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,35,2,31
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,44,2,32
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,50,2,33
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,53,2,34
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,45,2,35
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,48,2,36
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,55,2,37
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,77,2,38
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,45,2,39
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,62,2,40
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,47,2,41
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,52,2,42
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,55,2,43
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,44,2,44
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,42,2,45
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,45,2,46
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,46,2,47
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,36,2,48
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,41,2,49
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,38,2,50
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,33,2,51
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,40,2,52
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,35,2,53
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,41,2,54
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,41,2,55
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,39,2,56
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,26,2,57
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,30,2,58
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,25,2,59
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,32,2,60
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,26,2,61
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,36,2,62
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,31,2,63
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,33,2,64
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,20,2,65
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,28,2,66
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,37,2,67
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,27,2,68
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,34,2,69
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,18,2,70
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,29,2,71
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,18,2,72
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,20,2,73
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,17,2,74
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,16,2,75
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,28,2,76
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,14,2,77
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,16,2,78
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,11,2,79
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,20,2,80
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,11,2,81
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,13,2,82
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,14,2,83
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,22,2,84
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,13,2,85
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,16,2,86
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,12,2,87
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6,2,88
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,7,2,89
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,5,2,90
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,5,2,91
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,5,2,92
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,7,2,93
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,..,2,94
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,..,2,95
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,..,2,96
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,..,2,97
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,..,2,98
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,51,1,0
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,50,1,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,44,1,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,42,1,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,50,1,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,49,1,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,50,1,6
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,29,1,7
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,46,1,8
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,35,1,9
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,38,1,10
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,33,1,11
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,42,1,12
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,43,1,13
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,48,1,14
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,43,1,15
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,39,1,16
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,34,1,17
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,34,1,18
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,38,1,19
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,47,1,20
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,54,1,21
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,53,1,22
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,50,1,23
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,56,1,24
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,71,1,25
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,73,1,26
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,71,1,27
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,95,1,28
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,83,1,29
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,100,1,30
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,104,1,31
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,72,1,32
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,82,1,33
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,88,1,34
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,71,1,35
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,90,1,36
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,90,1,37
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,90,1,38
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,87,1,39
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,85,1,40
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,109,1,41
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,95,1,42
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,70,1,43
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,88,1,44
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,76,1,45
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,96,1,46
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,69,1,47
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,69,1,48
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,74,1,49
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,70,1,50
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,83,1,51
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,77,1,52
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,73,1,53
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,76,1,54
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,90,1,55
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,74,1,56
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,76,1,57
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,97,1,58
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,67,1,59
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,53,1,60
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,70,1,61
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,66,1,62
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,75,1,63
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,80,1,64
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,88,1,65
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,73,1,66
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,85,1,67
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,67,1,68
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,78,1,69
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,91,1,70
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,102,1,71
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,67,1,72
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,85,1,73
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,72,1,74
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,73,1,75
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,69,1,76
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,54,1,77
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,40,1,78
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,58,1,79
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,76,1,80
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,22,1,81
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,56,1,82
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,53,1,83
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,44,1,84
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,44,1,85
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,38,1,86
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,49,1,87
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,37,1,88
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,32,1,89
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,25,1,90
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,32,1,91
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,22,1,92
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,13,1,93
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,11,1,94
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,17,1,95
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,9,1,96
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,12,1,97
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,8,1,98
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,..,1,99
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,5,1,100
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,43,2,0
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,42,2,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,47,2,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,51,2,3
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,49,2,4
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,45,2,5
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,44,2,6
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,38,2,7
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,48,2,8
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,43,2,9
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,36,2,10
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,40,2,11
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,49,2,12
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,45,2,13
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,47,2,14
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,29,2,15
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,35,2,16
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,36,2,17
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,41,2,18
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,56,2,19
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,37,2,20
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,44,2,21
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,50,2,22
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,58,2,23
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,65,2,24
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,59,2,25
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,90,2,26
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,99,2,27
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,84,2,28
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,85,2,29
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,78,2,30
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,79,2,31
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,62,2,32
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,75,2,33
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,102,2,34
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,92,2,35
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,86,2,36
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,86,2,37
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,100,2,38
