Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Distribucio_P80_20,Index_Gini,Import_Renda_Disponible,Import_Renda_Bruta,Import_Renda_Neta,Edat_Mitjana
2020,9,Sant Andreu,57,la Trinitat Vella,1,3.0,33.1,9220.84,8900,7903,39.116325750334546
2020,9,Sant Andreu,57,la Trinitat Vella,2,3.0,33.5,10618.36,10278,8978,39.116325750334546
2020,9,Sant Andreu,57,la Trinitat Vella,3,2.6,29.8,10338.39,9984,8848,39.116325750334546
2020,9,Sant Andreu,57,la Trinitat Vella,4,3.0,30.8,11848.44,11457,9965,39.116325750334546
2020,9,Sant Andreu,57,la Trinitat Vella,5,2.9,30.4,15488.39,14977,12575,39.116325750334546
2020,9,Sant Andreu,58,Baró de Viver,6,2.7,28.8,11653.4,11107,9896,39.8978159126365
2020,9,Sant Andreu,58,Baró de Viver,7,2.6,28.6,10916.24,10441,9294,39.8978159126365
2020,9,Sant Andreu,59,el Bon Pastor,8,2.1,26.3,22302.5,22624,17540,37.25735963581184
2020,9,Sant Andreu,59,el Bon Pastor,9,2.5,29.8,16274.98,16127,13383,37.25735963581184
2020,9,Sant Andreu,59,el Bon Pastor,10,2.5,28.4,14594.95,14213,12284,41.498105876639144
2020,9,Sant Andreu,59,el Bon Pastor,11,2.7,29.7,12529.87,12067,10631,41.498105876639144
2020,9,Sant Andreu,59,el Bon Pastor,13,3.0,32.3,10798.93,10509,9179,41.498105876639144
2020,9,Sant Andreu,59,el Bon Pastor,14,2.7,28.6,12653.33,12285,10630,41.498105876639144
2020,9,Sant Andreu,59,el Bon Pastor,15,2.5,29.4,12687.15,12335,10611,41.498105876639144
2020,9,Sant Andreu,60,Sant Andreu,16,2.0,24.8,20108.24,20175,16567,44.59435596996452
2020,9,Sant Andreu,60,Sant Andreu,17,2.3,27.7,19894.24,19597,15969,44.59435596996452
2020,9,Sant Andreu,60,Sant Andreu,18,2.3,24.9,18492.64,18682,15190,44.59435596996452
2020,9,Sant Andreu,60,Sant Andreu,19,2.3,25.1,20370.1,20496,16517,44.59435596996452
2020,9,Sant Andreu,60,Sant Andreu,20,2.4,28.1,20382.42,20666,16871,44.59435596996452
2020,9,Sant Andreu,60,Sant Andreu,21,2.4,28.8,21433.99,21577,17409,44.59435596996452
2020,9,Sant Andreu,60,Sant Andreu,22,2.6,31.0,20843.55,20961,16888,44.59435596996452
2020,9,Sant Andreu,60,Sant Andreu,23,2.4,27.0,20708.85,20798,16767,44.59435596996452
2020,9,Sant Andreu,60,Sant Andreu,24,2.3,27.3,20309.01,20456,16594,45.9277291745911
2020,9,Sant Andreu,60,Sant Andreu,25,2.4,29.0,21519.79,21630,17352,45.9277291745911
2020,9,Sant Andreu,60,Sant Andreu,26,2.5,28.9,21180.5,21087,17198,45.9277291745911
2020,9,Sant Andreu,60,Sant Andreu,27,2.3,25.5,21114.16,21432,17517,45.9277291745911
2020,9,Sant Andreu,60,Sant Andreu,28,2.0,23.5,23014.67,23215,18244,42.17826006306807
2020,9,Sant Andreu,60,Sant Andreu,29,2.4,27.8,19388.72,19237,15961,42.17826006306807
2020,9,Sant Andreu,60,Sant Andreu,30,2.2,24.1,21284.02,20984,17009,42.17826006306807
2020,9,Sant Andreu,60,Sant Andreu,31,2.2,26.9,21489.15,21552,17148,42.17826006306807
2020,9,Sant Andreu,60,Sant Andreu,32,3.2,30.2,15790.19,15512,12916,41.3781140431814
2020,9,Sant Andreu,60,Sant Andreu,33,2.4,28.4,18385.75,18162,14997,41.3781140431814
2020,9,Sant Andreu,60,Sant Andreu,34,2.7,29.5,16499.32,16493,13806,45.66803677663602
2020,9,Sant Andreu,60,Sant Andreu,35,2.3,28.6,19022.09,18983,15580,45.66803677663602
2020,9,Sant Andreu,60,Sant Andreu,36,2.1,25.7,19671.19,19840,16307,45.66803677663602
2020,9,Sant Andreu,60,Sant Andreu,37,2.8,33.1,15679.85,15360,13046,45.66803677663602
2020,9,Sant Andreu,60,Sant Andreu,38,2.5,27.8,20895.02,21140,17026,45.66803677663602
2020,9,Sant Andreu,60,Sant Andreu,39,2.5,28.0,19585.64,20057,16090,45.66803677663602
2020,9,Sant Andreu,60,Sant Andreu,40,2.5,29.5,20527.61,20891,16505,44.717975689574565
2020,9,Sant Andreu,60,Sant Andreu,41,2.2,26.3,19351.43,19269,15908,44.717975689574565
2020,9,Sant Andreu,60,Sant Andreu,42,2.5,29.6,21789.66,21856,17530,44.717975689574565
2020,9,Sant Andreu,60,Sant Andreu,43,2.6,28.3,18608.19,18294,15101,44.717975689574565
2020,9,Sant Andreu,60,Sant Andreu,44,2.5,29.6,19640.29,19576,15870,44.717975689574565
2020,9,Sant Andreu,60,Sant Andreu,45,2.4,28.2,20511.28,20556,16687,44.717975689574565
2020,9,Sant Andreu,60,Sant Andreu,46,2.3,27.1,21465.18,21736,17483,45.60775444264944
2020,9,Sant Andreu,60,Sant Andreu,47,2.7,30.6,22250.88,22359,17805,45.60775444264944
2020,9,Sant Andreu,60,Sant Andreu,48,2.3,27.8,19714.47,19909,16347,45.60775444264944
2020,9,Sant Andreu,60,Sant Andreu,49,2.8,32.5,17879.3,17820,14772,45.60775444264944
2020,9,Sant Andreu,60,Sant Andreu,50,2.6,31.1,21000.71,21249,17108,45.60775444264944
2020,9,Sant Andreu,60,Sant Andreu,51,2.7,30.2,21089.27,20877,17061,45.60775444264944
2020,9,Sant Andreu,60,Sant Andreu,52,2.3,28.5,19349.41,19176,15756,45.60775444264944
2020,9,Sant Andreu,60,Sant Andreu,53,2.3,27.9,21688.1,22049,17774,45.60775444264944
2020,9,Sant Andreu,60,Sant Andreu,54,2.5,29.6,21316.03,21435,17530,45.60775444264944
2020,9,Sant Andreu,61,la Sagrera,55,2.6,28.4,15865.41,16108,13592,45.70360414177618
2020,9,Sant Andreu,61,la Sagrera,56,2.3,28.1,19871.32,19721,16545,45.70360414177618
2020,9,Sant Andreu,61,la Sagrera,57,2.8,31.3,17598.43,17321,14476,45.70360414177618
2020,9,Sant Andreu,61,la Sagrera,58,2.9,32.7,20534.04,20744,16493,45.70360414177618
2020,9,Sant Andreu,61,la Sagrera,59,2.5,30.1,18584.35,18602,15188,45.70360414177618
2020,9,Sant Andreu,61,la Sagrera,60,2.3,28.6,19346.26,19089,15774,45.70360414177618
2020,9,Sant Andreu,61,la Sagrera,61,2.3,27.2,21425.75,21586,17252,41.598653914275594
2020,9,Sant Andreu,61,la Sagrera,62,2.6,30.1,18596.79,18670,15061,41.598653914275594
2020,9,Sant Andreu,61,la Sagrera,63,2.4,27.3,21714.18,21885,17539,44.97514698022448
2020,9,Sant Andreu,61,la Sagrera,64,2.4,28.7,20680.37,20949,17041,44.97514698022448
2020,9,Sant Andreu,61,la Sagrera,65,2.6,30.0,18443.0,18439,15233,44.97514698022448
2020,9,Sant Andreu,61,la Sagrera,66,2.5,29.2,20562.33,20800,16780,44.97514698022448
2020,9,Sant Andreu,61,la Sagrera,67,2.9,30.4,17485.44,17257,14356,44.97514698022448
2020,9,Sant Andreu,61,la Sagrera,68,2.6,28.2,20380.12,20290,16538,46.2176245210728
2020,9,Sant Andreu,61,la Sagrera,69,2.2,28.9,20235.53,20969,17140,46.2176245210728
2020,9,Sant Andreu,61,la Sagrera,70,3.0,31.8,13999.38,13731,11718,46.2176245210728
2020,9,Sant Andreu,61,la Sagrera,71,2.8,30.8,17650.08,17624,14571,46.2176245210728
2020,9,Sant Andreu,61,la Sagrera,72,2.8,30.9,14818.95,14539,12383,46.2176245210728
2020,9,Sant Andreu,61,la Sagrera,73,2.5,28.8,19041.04,19221,15794,46.2176245210728
2020,9,Sant Andreu,62,el Congrés i els Indians,74,2.4,28.3,17949.66,17884,14751,45.20612595718081
2020,9,Sant Andreu,62,el Congrés i els Indians,75,2.9,32.7,17356.14,17337,14275,45.20612595718081
2020,9,Sant Andreu,62,el Congrés i els Indians,76,2.7,30.0,18074.96,17754,14752,45.20612595718081
2020,9,Sant Andreu,62,el Congrés i els Indians,77,2.3,27.0,18617.29,18407,15245,45.20612595718081
2020,9,Sant Andreu,62,el Congrés i els Indians,78,2.7,30.1,17740.02,17607,14544,44.3751507840772
2020,9,Sant Andreu,62,el Congrés i els Indians,79,2.9,31.5,19727.36,19891,16140,44.3751507840772
2020,9,Sant Andreu,62,el Congrés i els Indians,80,2.6,30.5,18523.66,18490,15186,44.3751507840772
2020,9,Sant Andreu,62,el Congrés i els Indians,81,2.7,30.9,18803.14,18774,15330,44.3751507840772
2020,9,Sant Andreu,62,el Congrés i els Indians,82,2.8,32.7,18350.18,18396,14883,44.3751507840772
2020,9,Sant Andreu,63,Navas,83,2.8,30.4,20003.79,19933,16232,45.5840196250219
2020,9,Sant Andreu,63,Navas,84,2.6,31.1,21558.06,21688,17435,45.5840196250219
2020,9,Sant Andreu,63,Navas,85,2.7,30.8,19822.37,19734,16067,45.5840196250219
2020,9,Sant Andreu,63,Navas,86,2.9,32.4,18394.34,18706,15209,45.5840196250219
2020,9,Sant Andreu,63,Navas,87,2.6,28.3,20484.45,20820,16823,45.5840196250219
2020,9,Sant Andreu,63,Navas,88,3.0,31.9,17290.31,17892,14314,45.5840196250219
2020,9,Sant Andreu,63,Navas,89,2.7,30.6,17543.45,17882,14665,45.5840196250219
2020,9,Sant Andreu,63,Navas,90,2.8,30.0,18062.13,18694,14936,45.40478355765733
2020,9,Sant Andreu,63,Navas,91,2.8,30.9,18781.09,18976,15568,45.40478355765733
2020,9,Sant Andreu,63,Navas,92,2.8,28.7,18609.76,18865,15363,45.40478355765733
2020,9,Sant Andreu,63,Navas,93,2.7,29.2,19111.79,19073,15716,45.40478355765733
2020,9,Sant Andreu,63,Navas,94,2.8,30.3,18765.3,19042,15436,45.40478355765733
2020,9,Sant Andreu,63,Navas,95,2.8,30.8,18729.84,18835,15272,45.40478355765733
2020,9,Sant Andreu,61,la Sagrera,156,2.3,27.4,17813.53,18178,15312,
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,3.0,32.8,17284.1,17202,14187,45.058967757754075
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,2.7,30.7,18660.06,18588,15095,45.058967757754075
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,2.9,31.8,19292.22,19428,15618,45.058967757754075
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,2.6,30.3,19382.69,19395,15838,45.058967757754075
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,2.9,31.6,19748.87,20098,16386,45.058967757754075
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,2.8,32.0,21811.81,22169,17598,45.67244822873962
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,2.4,29.0,25139.72,26625,20893,45.67244822873962
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,3.1,33.8,19169.75,19349,15816,45.67244822873962
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,3.2,33.3,20027.9,20183,16345,45.67244822873962
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,3.1,32.8,18586.47,18485,15122,45.67244822873962
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,2.8,32.4,22343.82,23012,18203,45.67244822873962
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,3.1,32.2,20986.7,21453,17118,44.726121466155355
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,2.8,30.8,19506.07,19558,15889,44.726121466155355
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,3.5,33.9,18670.55,18816,15196,44.726121466155355
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,3.1,33.6,20123.3,20253,16363,44.726121466155355
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,2.6,30.7,21057.45,21614,17317,44.726121466155355
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,3.2,34.4,19359.27,19645,15923,44.726121466155355
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,2.9,30.5,18569.68,18425,15064,44.726121466155355
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,2.5,28.8,19922.62,20085,16366,44.71473508306301
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,2.8,30.1,16641.11,16636,13882,44.71473508306301
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,2.5,31.5,17689.9,17831,14478,44.71473508306301
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,2.7,30.9,19205.96,19068,15501,44.71473508306301
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,3.0,31.7,18845.67,18821,15388,44.71473508306301
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,2.8,30.3,20599.69,20698,16532,44.71473508306301
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,2.7,31.6,18816.16,18747,15229,44.71473508306301
2020,10,Sant Martí,65,el Clot,26,3.0,32.1,18244.1,20082,15083,44.308599813722445
2020,10,Sant Martí,65,el Clot,27,2.6,29.3,20078.75,20396,16446,44.308599813722445
2020,10,Sant Martí,65,el Clot,28,2.9,32.3,18609.78,18798,15160,44.308599813722445
2020,10,Sant Martí,65,el Clot,29,2.6,28.7,17984.5,18042,14798,44.308599813722445
2020,10,Sant Martí,65,el Clot,30,2.3,27.1,18792.69,19352,15566,44.308599813722445
2020,10,Sant Martí,65,el Clot,31,2.8,31.1,19440.16,19465,15898,44.308599813722445
2020,10,Sant Martí,65,el Clot,32,2.6,27.7,20413.28,20474,16473,44.310224968620254
2020,10,Sant Martí,65,el Clot,33,2.4,27.8,22398.51,22826,18551,44.310224968620254
2020,10,Sant Martí,65,el Clot,34,2.6,30.0,18266.8,18417,15156,44.310224968620254
2020,10,Sant Martí,65,el Clot,35,2.4,27.1,21368.56,21542,17153,44.310224968620254
2020,10,Sant Martí,65,el Clot,36,2.5,28.6,21964.39,22312,17427,44.310224968620254
2020,10,Sant Martí,65,el Clot,37,2.8,30.6,14950.77,14572,12341,44.310224968620254
2020,10,Sant Martí,65,el Clot,38,2.8,30.7,19091.83,19253,15507,43.29820563941897
2020,10,Sant Martí,65,el Clot,39,3.0,31.7,17526.86,17419,14192,43.29820563941897
2020,10,Sant Martí,65,el Clot,40,3.1,34.1,18952.04,19151,15561,43.29820563941897
2020,10,Sant Martí,65,el Clot,41,2.9,32.5,18472.83,19427,15131,43.29820563941897
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,3.1,32.4,17280.69,16995,13871,37.81273338312173
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,3.2,35.9,18124.12,18160,14405,37.81273338312173
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,2.6,31.6,20203.84,20645,16690,45.74812422832178
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,2.6,30.6,22549.27,22793,18147,45.74812422832178
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,2.6,32.0,22622.28,23052,18559,45.74812422832178
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,2.7,32.5,22140.63,22504,18064,45.74812422832178
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,3.0,31.6,23068.43,23691,18525,45.74812422832178
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,2.8,32.6,20488.2,21082,16827,45.74812422832178
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,2.5,30.0,21505.32,21899,17577,45.74812422832178
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,2.6,31.0,23169.77,23420,18512,40.94132539091586
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,3.2,34.0,28825.81,31499,22613,40.94132539091586
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,2.7,32.3,34362.04,36642,27024,40.94132539091586
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,2.6,32.1,27806.66,30211,22147,40.94132539091586
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,2.8,32.5,30002.01,33904,23761,41.18266978922717
2020,10,Sant Martí,68,el Poblenou,56,3.2,35.9,17696.13,17784,14142,40.42480035492458
2020,10,Sant Martí,68,el Poblenou,57,3.0,34.7,18681.09,18378,14918,40.42480035492458
2020,10,Sant Martí,68,el Poblenou,58,2.7,29.2,17779.94,17564,14310,40.42480035492458
2020,10,Sant Martí,68,el Poblenou,59,3.3,36.4,20733.33,21282,16518,42.66661687826736
2020,10,Sant Martí,68,el Poblenou,60,3.3,35.9,18304.72,18244,14577,42.66661687826736
2020,10,Sant Martí,68,el Poblenou,61,2.6,31.4,22570.73,23093,18292,42.66661687826736
2020,10,Sant Martí,68,el Poblenou,62,2.6,30.2,22354.28,22726,17915,42.66661687826736
2020,10,Sant Martí,68,el Poblenou,63,2.7,31.4,21666.55,22167,17619,40.63271091993352
2020,10,Sant Martí,68,el Poblenou,64,2.9,34.0,22501.33,23082,17985,40.63271091993352
2020,10,Sant Martí,68,el Poblenou,65,2.6,31.1,21699.05,22048,17397,40.63271091993352
2020,10,Sant Martí,68,el Poblenou,66,2.7,31.5,20898.62,21839,16746,40.63271091993352
2020,10,Sant Martí,68,el Poblenou,67,2.8,31.6,27875.94,29181,21670,40.63271091993352
2020,10,Sant Martí,68,el Poblenou,68,2.7,28.9,23747.99,24295,18729,40.63271091993352
2020,10,Sant Martí,68,el Poblenou,69,3.3,37.4,24575.09,25182,19238,41.98544102842097
2020,10,Sant Martí,68,el Poblenou,70,3.1,32.6,19390.82,19616,15667,41.98544102842097
2020,10,Sant Martí,68,el Poblenou,71,2.3,27.7,22592.56,22947,18117,41.98544102842097
2020,10,Sant Martí,68,el Poblenou,72,2.8,32.3,19847.97,20001,15910,41.98544102842097
2020,10,Sant Martí,68,el Poblenou,73,2.6,30.1,18074.32,17890,14844,41.98544102842097
2020,10,Sant Martí,68,el Poblenou,74,3.1,31.4,18107.56,18848,14750,41.98544102842097
2020,10,Sant Martí,68,el Poblenou,75,2.9,30.7,17796.1,17759,14503,41.98544102842097
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,2.5,30.1,23611.69,23720,18473,43.018019763611704
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,2.6,31.3,25771.48,27256,20269,39.26723276723277
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,2.7,33.7,26375.06,27104,20484,39.26723276723277
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,2.5,29.6,21907.17,22472,17609,39.26723276723277
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,3.4,41.1,32227.43,35404,24823,35.53617399023524
2020,10,Sant Martí,70,el Besòs i el Maresme,81,3.3,35.6,13764.0,14337,11490,38.42461155997514
2020,10,Sant Martí,70,el Besòs i el Maresme,82,2.9,31.6,8922.64,8627,7701,38.42461155997514
2020,10,Sant Martí,70,el Besòs i el Maresme,83,3.0,33.8,7499.82,7328,6594,38.42461155997514
2020,10,Sant Martí,70,el Besòs i el Maresme,84,3.0,32.4,10842.05,10499,9233,38.42461155997514
2020,10,Sant Martí,70,el Besòs i el Maresme,85,3.0,32.5,9511.96,9282,8209,41.82779616148246
2020,10,Sant Martí,70,el Besòs i el Maresme,86,2.8,30.0,11493.08,11154,9702,41.82779616148246
2020,10,Sant Martí,70,el Besòs i el Maresme,87,2.7,30.5,11270.58,10876,9574,41.82779616148246
2020,10,Sant Martí,70,el Besòs i el Maresme,88,2.5,28.4,15644.45,15528,13034,41.82779616148246
2020,10,Sant Martí,70,el Besòs i el Maresme,89,3.1,32.6,11734.48,11426,9924,35.972477064220186
2020,10,Sant Martí,70,el Besòs i el Maresme,90,2.8,30.6,12950.6,12590,10772,46.544644358500086
2020,10,Sant Martí,70,el Besòs i el Maresme,91,2.5,28.0,14696.53,14463,12296,46.544644358500086
2020,10,Sant Martí,70,el Besòs i el Maresme,92,2.4,26.4,18212.71,18132,15330,46.544644358500086
2020,10,Sant Martí,70,el Besòs i el Maresme,93,2.3,26.0,18858.87,18973,15769,46.544644358500086
2020,10,Sant Martí,71,Provençals del Poblenou,94,3.1,34.1,21068.46,21250,16633,36.8
2020,10,Sant Martí,71,Provençals del Poblenou,95,2.9,34.1,16673.02,16422,13509,36.8
2020,10,Sant Martí,71,Provençals del Poblenou,96,2.7,31.7,22000.16,23211,17569,42.496409222628195
2020,10,Sant Martí,71,Provençals del Poblenou,97,2.6,30.5,22298.29,22651,17739,42.496409222628195
2020,10,Sant Martí,71,Provençals del Poblenou,98,2.4,27.1,20277.48,20309,16356,42.496409222628195
2020,10,Sant Martí,71,Provençals del Poblenou,99,2.8,31.3,13794.69,13569,11572,42.496409222628195
2020,10,Sant Martí,71,Provençals del Poblenou,100,2.6,30.3,16350.27,16143,13487,42.496409222628195
2020,10,Sant Martí,71,Provençals del Poblenou,101,2.8,34.0,16446.69,16431,13289,44.968003555160536
2020,10,Sant Martí,71,Provençals del Poblenou,102,2.5,28.1,15817.76,15580,13150,44.968003555160536
2020,10,Sant Martí,71,Provençals del Poblenou,103,2.2,25.3,17789.74,17807,14837,44.968003555160536
2020,10,Sant Martí,71,Provençals del Poblenou,104,2.0,23.8,20261.29,20301,16568,44.968003555160536
2020,10,Sant Martí,72,Sant Martí de Provençals,105,2.5,28.3,18676.07,18546,15181,46.01657810839532
2020,10,Sant Martí,72,Sant Martí de Provençals,106,2.4,26.4,17736.97,17692,14683,46.01657810839532
2020,10,Sant Martí,72,Sant Martí de Provençals,107,2.2,27.6,23012.27,23065,18464,46.01657810839532
2020,10,Sant Martí,72,Sant Martí de Provençals,108,2.1,25.6,17059.74,16829,14272,46.01657810839532
2020,10,Sant Martí,72,Sant Martí de Provençals,109,2.3,27.2,16167.39,15784,13447,46.01657810839532
2020,10,Sant Martí,72,Sant Martí de Provençals,110,2.6,28.7,15811.97,15474,13057,46.01657810839532
2020,10,Sant Martí,72,Sant Martí de Provençals,111,2.6,30.0,16548.12,16512,13782,45.117959034381855
2020,10,Sant Martí,72,Sant Martí de Provençals,112,2.3,27.8,21350.6,21927,17811,45.117959034381855
2020,10,Sant Martí,72,Sant Martí de Provençals,113,2.6,30.2,16888.32,16735,13749,45.117959034381855
2020,10,Sant Martí,72,Sant Martí de Provençals,114,2.6,29.3,14384.16,13971,11904,45.117959034381855
2020,10,Sant Martí,72,Sant Martí de Provençals,115,2.5,28.3,15635.49,15347,13010,47.370736086175945
2020,10,Sant Martí,72,Sant Martí de Provençals,116,2.5,27.9,14560.7,14194,12182,47.370736086175945
2020,10,Sant Martí,72,Sant Martí de Provençals,117,2.1,25.2,16703.22,16469,13904,47.370736086175945
2020,10,Sant Martí,72,Sant Martí de Provençals,118,2.2,26.2,21158.64,21187,17346,47.370736086175945
2020,10,Sant Martí,72,Sant Martí de Provençals,119,2.7,30.9,15283.87,15032,12809,47.370736086175945
2020,10,Sant Martí,72,Sant Martí de Provençals,120,2.7,30.2,16281.99,16534,13571,46.23830636222567
2020,10,Sant Martí,72,Sant Martí de Provençals,121,2.4,26.9,15550.04,15295,12914,46.23830636222567
2020,10,Sant Martí,72,Sant Martí de Provençals,122,2.2,26.7,19481.52,19782,16259,46.23830636222567
2020,10,Sant Martí,73,la Verneda i la Pau,123,2.4,28.9,17347.26,17296,14353,46.637747704204926
2020,10,Sant Martí,73,la Verneda i la Pau,124,2.4,28.6,17943.9,17814,14864,46.637747704204926
2020,10,Sant Martí,73,la Verneda i la Pau,125,2.1,25.0,15923.44,15665,13401,46.637747704204926
2020,10,Sant Martí,73,la Verneda i la Pau,126,2.1,24.6,17495.3,17307,14613,46.637747704204926
2020,10,Sant Martí,73,la Verneda i la Pau,127,2.4,28.2,18207.29,18131,14793,46.637747704204926
2020,10,Sant Martí,73,la Verneda i la Pau,128,2.4,28.1,18732.54,18733,15591,46.637747704204926
2020,10,Sant Martí,73,la Verneda i la Pau,129,2.3,25.5,18775.44,18823,15495,46.637747704204926
2020,10,Sant Martí,73,la Verneda i la Pau,130,2.6,29.3,17449.88,17530,14530,47.77848566527812
2020,10,Sant Martí,73,la Verneda i la Pau,131,2.3,26.7,20782.2,20883,17116,47.77848566527812
2020,10,Sant Martí,73,la Verneda i la Pau,132,2.3,26.2,16313.18,15935,13593,47.77848566527812
2020,10,Sant Martí,73,la Verneda i la Pau,133,2.5,28.0,14940.32,14568,12552,47.77848566527812
2020,10,Sant Martí,73,la Verneda i la Pau,134,2.4,26.5,15299.89,14984,12791,47.77848566527812
2020,10,Sant Martí,73,la Verneda i la Pau,135,2.6,28.6,15559.23,15244,12955,47.77848566527812
2020,10,Sant Martí,73,la Verneda i la Pau,136,2.3,27.5,16305.99,16082,13765,45.56407798018536
2020,10,Sant Martí,73,la Verneda i la Pau,137,2.7,29.8,13911.85,13602,11726,45.56407798018536
2020,10,Sant Martí,73,la Verneda i la Pau,138,2.9,30.4,12218.67,11726,10262,45.56407798018536
2020,10,Sant Martí,73,la Verneda i la Pau,139,2.6,28.8,13384.4,13022,11236,45.56407798018536
2020,10,Sant Martí,73,la Verneda i la Pau,140,2.7,29.3,13388.74,12917,11219,45.26288152280932
2020,10,Sant Martí,73,la Verneda i la Pau,141,2.2,26.8,13865.41,13493,11645,45.26288152280932
2020,10,Sant Martí,73,la Verneda i la Pau,142,2.5,28.4,12691.12,12249,10700,45.26288152280932
2020,10,Sant Martí,73,la Verneda i la Pau,143,2.7,28.3,14471.43,14200,12153,45.26288152280932
2020,10,Sant Martí,65,el Clot,234,2.4,26.2,18837.63,18817,15672,
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,3.1,31.4,16365.04,16144,13711,
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,2.2,26.8,16976.81,16733,14190,
2020,10,Sant Martí,71,Provençals del Poblenou,237,2.5,27.6,15624.94,15120,12869,
